"","folio","ls","ls00","pid_link"
"34336",9011000,5,5,"0901100005"
"34337",9011000,6,6,"0901100006"
"34338",9012000,1,1,"0901200001"
"34339",9012000,2,2,"0901200002"
"34340",9012000,3,3,"0901200003"
"34341",9012000,4,4,"0901200004"
"34342",9012000,5,5,"0901200005"
"34343",9012000,6,6,"0901200006"
"34344",9012000,7,7,"0901200007"
"34345",9012000,8,8,"0901200008"
"34346",9012000,9,9,"0901200009"
"34347",9012000,10,10,"0901200010"
"34348",9012000,11,11,"0901200011"
"34349",9012000,12,12,"0901200012"
"34350",9013000,1,1,"0901300001"
"34351",9013000,2,2,"0901300002"
"34352",9013000,3,3,"0901300003"
"34353",9013000,4,4,"0901300004"
"34354",9013000,5,5,"0901300005"
"34355",9013000,6,6,"0901300006"
"34356",9014000,1,1,"0901400001"
"34357",9014000,2,2,"0901400002"
"34358",9014000,3,3,"0901400003"
"34359",9014000,4,4,"0901400004"
"34360",9014000,5,5,"0901400005"
"34361",9014000,6,6,"0901400006"
"34362",9015000,1,1,"0901500001"
"34363",9015000,2,2,"0901500002"
"34364",9015000,3,3,"0901500003"
"34365",9015000,4,4,"0901500004"
"34366",9016000,1,1,"0901600001"
"34367",9016000,2,2,"0901600002"
"34368",9016000,3,3,"0901600003"
"34369",9016000,4,4,"0901600004"
"34370",9016000,5,5,"0901600005"
"34371",9016000,6,6,"0901600006"
"34372",9016000,7,7,"0901600007"
"34373",9016000,8,8,"0901600008"
"34374",9017000,1,1,"0901700001"
"34375",9017000,2,2,"0901700002"
"34376",9017000,3,3,"0901700003"
"34377",9018000,1,1,"0901800001"
"34378",9018000,2,2,"0901800002"
"34379",9018000,3,3,"0901800003"
"34380",9018000,4,4,"0901800004"
"34381",9018000,5,5,"0901800005"
"34382",9018000,6,6,"0901800006"
"34383",9018000,7,7,"0901800007"
"34384",9018000,8,8,"0901800008"
"34385",9018000,9,9,"0901800009"
"34386",9020000,1,1,"0902000001"
"34387",9020000,2,2,"0902000002"
"34388",9020000,3,3,"0902000003"
"34389",9020000,4,4,"0902000004"
"34390",9020000,5,5,"0902000005"
"34391",9021000,1,1,"0902100001"
"34392",9021000,2,2,"0902100002"
"34393",9021000,3,3,"0902100003"
"34394",9021000,4,4,"0902100004"
"34395",9021000,5,5,"0902100005"
"34396",9021000,6,6,"0902100006"
"34397",9022000,1,1,"0902200001"
"34398",9022000,2,2,"0902200002"
"34399",9023000,1,1,"0902300001"
"34400",9024000,1,1,"0902400001"
"34401",9025000,1,1,"0902500001"
"34402",9025000,2,2,"0902500002"
"34403",9025000,3,3,"0902500003"
"34404",9026000,1,1,"0902600001"
"34405",9026000,2,2,"0902600002"
"34406",9026000,3,3,"0902600003"
"34407",9026000,4,4,"0902600004"
"34408",9026000,5,5,"0902600005"
"34409",9026000,6,6,"0902600006"
"34410",9026000,7,7,"0902600007"
"34411",9027000,1,1,"0902700001"
"34412",9027000,2,2,"0902700002"
"34413",9027000,3,3,"0902700003"
"34414",9028000,1,1,"0902800001"
"34415",9028000,2,2,"0902800002"
"34416",9028000,3,3,"0902800003"
"34417",9028000,4,4,"0902800004"
"34418",9028000,5,5,""
"34419",9028000,6,6,"0902800006"
"34420",9028005,1,1,"0902800501"
"34421",9028005,2,2,"0902800005"
"34422",9029000,1,1,"0902900001"
"34423",9029000,2,2,"0902900002"
"34424",9029000,3,3,"0902900003"
"34425",9030000,1,1,"0903000001"
"34426",9030000,2,2,"0903000002"
"34427",9030000,3,3,"0903000003"
"34428",9030000,4,4,"0903000004"
"34429",9030000,5,5,"0903000005"
"34430",9030000,6,6,"0903000006"
"34431",9031000,1,1,"0903100001"
"34432",9031000,2,2,"0903100002"
"34433",9031000,3,3,"0903100003"
"34434",9033000,1,1,"0903300001"
"34435",9033000,2,2,"0903300002"
"34436",9033000,3,3,"0903300003"
"34437",9033000,4,4,"0903300004"
"34438",9033000,5,5,"0903300005"
"34439",9033000,6,6,"0903300006"
"34440",9035000,1,1,"0903500001"
"34441",9035000,2,2,"0903500002"
"34442",9035000,3,3,"0903500003"
"34443",9035000,4,4,"0903500004"
"34444",9035000,5,5,"0903500005"
"34445",9035000,6,6,"0903500006"
"34446",9035000,7,7,"0903500007"
"34447",9035000,8,8,"0903500008"
"34448",9035000,9,9,"0903500009"
"34449",9038000,1,1,"0903800001"
"34450",9038000,2,2,"0903800002"
"34451",9038000,3,3,"0903800003"
"34452",9038000,4,4,"0903800004"
"34453",9038000,5,5,"0903800005"
"34454",9038000,6,6,"0903800006"
"34455",9038000,7,7,"0903800007"
"34456",9039000,1,1,"0903900001"
"34457",9040000,1,1,"0904000001"
"34458",9040000,2,2,"0904000002"
"34459",9040000,3,3,"0904000003"
"34460",9040000,4,4,"0904000004"
"34461",9040000,5,5,"0904000005"
"34462",9040000,6,6,"0904000006"
"34463",9040000,7,7,"0904000007"
"34464",9040000,8,8,"0904000008"
"34465",9043000,1,1,"0904300001"
"34466",9043000,2,2,"0904300002"
"34467",9043000,3,3,""
"34468",9043000,4,4,"0904300004"
"34469",9043000,5,5,"0904300005"
"34470",9043000,6,6,"0904300006"
"34471",9043000,7,7,"0904300007"
"34472",9043000,8,8,"0904300008"
"34473",9043000,9,9,"0904300009"
"34474",9043000,10,10,"0904300010"
"34475",9043003,1,1,"0904300301"
"34476",9043003,2,2,"0904300003"
"34477",9043003,3,3,"0904300303"
"34478",9044000,1,1,"0904400001"
"34479",9044000,2,2,"0904400002"
"34480",9044000,3,3,"0904400003"
"34481",9044000,4,4,"0904400004"
"34482",9044000,5,5,"0904400005"
"34483",9044000,6,6,"0904400006"
"34484",9044000,7,7,"0904400007"
"34485",9044000,8,8,"0904400008"
"34486",9044000,9,9,"0904400009"
"34487",9045000,1,1,"0904500001"
"34488",9045000,2,2,"0904500002"
"34489",9045000,3,3,"0904500003"
"34490",9045000,4,4,""
"34491",9045000,5,5,"0904500005"
"34492",9045000,6,6,"0904500006"
"34493",9045000,7,7,"0904500007"
"34494",9045000,8,8,"0904500008"
"34495",9045000,9,9,"0904500009"
"34496",9045004,1,1,"0904500401"
"34497",9045004,2,2,"0904500004"
"34498",9045004,3,3,"0904500403"
"34499",9045004,4,4,"0904500404"
"34500",9047000,1,1,"0904700001"
"34501",9047000,2,2,"0904700002"
"34502",9047000,3,3,"0904700003"
"34503",9047000,4,4,"0904700004"
"34504",9047000,5,5,"0904700005"
"34505",9048000,1,1,"0904800001"
"34506",9048000,2,2,"0904800002"
"34507",9048000,3,3,"0904800003"
"34508",9048000,4,4,"0904800004"
"34509",9048000,5,5,"0904800005"
"34510",9048000,6,6,"0904800006"
"34511",9048000,7,7,"0904800007"
"34512",9048000,8,8,"0904800008"
"34513",9050000,1,1,"0905000001"
"34514",9050000,2,2,"0905000002"
"34515",9050000,3,3,"0905000003"
"34516",9050000,4,4,"0905000004"
"34517",9050000,5,5,"0905000005"
"34518",9051000,1,1,"0905100001"
"34519",9051000,2,2,"0905100002"
"34520",9051000,3,3,"0905100003"
"34521",9051000,4,4,"0905100004"
"34522",9052000,1,1,"0905200001"
"34523",9052000,2,2,"0905200002"
"34524",9052000,3,3,""
"34525",9052000,4,4,""
"34526",9052000,5,5,"0905200005"
"34527",9052000,6,6,"0905200006"
"34528",9052003,1,1,"0905200301"
"34529",9052003,2,2,"0905200003"
"34530",9052003,3,3,"0905200303"
"34531",9052004,1,1,"0905200004"
"34532",9052004,2,2,"0905200402"
"34533",9053000,1,1,"0905300001"
"34534",9053000,2,2,"0905300002"
"34535",9053000,3,3,""
"34536",9053000,4,4,"0905300004"
"34537",9053000,5,5,"0905300005"
"34538",9053003,1,1,"0905300301"
"34539",9053003,2,2,"0905300302"
"34540",9053003,3,3,"0905300303"
"34541",9053003,4,4,"0905300003"
"34542",9053003,5,5,"0905300305"
"34543",9053003,6,6,"0905300306"
"34544",9055000,1,1,"0905500001"
"34545",9055000,2,2,"0905500002"
"34546",9055000,3,3,"0905500003"
"34547",9055000,4,4,"0905500004"
"34548",9056000,1,1,"0905600001"
"34549",9056000,2,2,"0905600002"
"34550",9056000,3,3,"0905600003"
"34551",9056000,4,4,"0905600004"
"34552",9056000,5,5,"0905600005"
"34553",9056000,6,6,"0905600006"
"34554",9057000,1,1,"0905700001"
"34555",9057000,2,2,"0905700002"
"34556",9057000,3,3,"0905700003"
"34557",9057000,4,4,"0905700004"
"34558",9057000,5,5,"0905700005"
"34559",9057000,6,6,"0905700006"
"34560",9057000,7,7,"0905700007"
"34561",9057000,8,8,"0905700008"
"34562",9058000,1,1,"0905800001"
"34563",9058000,2,2,"0905800002"
"34564",9059000,1,1,"0905900001"
"34565",9059000,2,2,"0905900002"
"34566",9060000,1,1,"0906000001"
"34567",9060000,2,2,"0906000002"
"34568",9060000,3,3,"0906000003"
"34569",9061000,1,1,"0906100001"
"34570",9061000,2,2,"0906100002"
"34571",9061000,3,3,"0906100003"
"34572",9061000,4,4,"0906100004"
"34573",9061000,5,5,"0906100005"
"34574",9061000,6,6,"0906100006"
"34575",9062000,1,1,"0906200001"
"34576",9062000,2,2,"0906200002"
"34577",9062000,3,3,"0906200003"
"34578",9062000,4,4,"0906200004"
"34579",9063000,1,1,"0906300001"
"34580",9063000,2,2,"0906300002"
"34581",9063000,3,3,"0906300003"
"34582",9063000,4,4,"0906300004"
"34583",9063000,5,5,"0906300005"
"34584",9063000,6,6,"0906300006"
"34585",9063000,7,7,"0906300007"
"34586",9064000,1,1,"0906400001"
"34587",9064000,2,2,"0906400002"
"34588",9064000,3,3,"0906400003"
"34589",9064000,4,4,"0906400004"
"34590",9065000,1,1,"0906500001"
"34591",9067000,1,1,"0906700001"
"34592",9067000,2,2,"0906700002"
"34593",9067000,3,3,"0906700003"
"34594",9067000,4,4,"0906700004"
"34595",9067000,5,5,"0906700005"
"34596",9070000,1,1,"0907000001"
"34597",9070000,2,2,"0907000002"
"34598",9070000,3,3,"0907000003"
"34599",9071000,1,1,"0907100001"
"34600",9071000,2,2,"0907100002"
"34601",9071000,3,3,"0907100003"
"34602",9073000,1,1,"0907300001"
"34603",9073000,2,2,"0907300002"
"34604",9073000,3,3,"0907300003"
"34605",9073000,4,4,"0907300004"
"34606",9073000,5,5,"0907300005"
"34607",9074000,1,1,"0907400001"
"34608",9074000,2,2,"0907400002"
"34609",9074000,3,3,"0907400003"
"34610",9074000,4,4,"0907400004"
"34611",9076000,1,1,"0907600001"
"34612",9076000,2,2,"0907600002"
"34613",9076000,3,3,"0907600003"
"34614",9076000,4,4,"0907600004"
"34615",9076000,5,5,"0907600005"
"34616",9076000,6,6,"0907600006"
"34617",9076000,7,7,"0907600007"
"34618",9076000,8,8,"0907600008"
"34619",9077000,1,1,"0907700001"
"34620",9080000,1,1,"0908000001"
"34621",9080000,2,2,"0908000002"
"34622",9080000,3,3,"0908000003"
"34623",9080000,4,4,"0908000004"
"34624",9080000,5,5,"0908000005"
"34625",9083000,1,1,"0908300001"
"34626",9083000,2,2,"0908300002"
"34627",9083000,3,3,""
"34628",9083000,4,4,"0908300004"
"34629",9083000,5,5,"0908300005"
"34630",9083000,6,6,"0908300006"
"34631",9083000,7,7,"0908300007"
"34632",9083000,8,8,"0908300008"
"34633",9083003,1,1,"0908300301"
"34634",9083003,2,2,"0908300003"
"34635",9084000,1,1,"0908400001"
"34636",9084000,2,2,"0908400002"
"34637",9084000,3,3,"0908400003"
"34638",9084000,4,4,"0908400004"
"34639",9084000,5,5,"0908400005"
"34640",9084000,6,6,"0908400006"
"34641",9085000,1,1,"0908500001"
"34642",9085000,2,2,"0908500002"
"34643",9085000,3,3,"0908500003"
"34644",9085000,4,4,"0908500004"
"34645",9085000,5,5,"0908500005"
"34646",9085000,6,6,"0908500006"
"34647",9085000,7,7,"0908500007"
"34648",9086000,1,1,"0908600001"
"34649",9086000,2,2,"0908600002"
"34650",9087000,1,1,"0908700001"
"34651",9087000,2,2,"0908700002"
"34652",9088000,1,1,"0908800001"
"34653",9088000,2,2,"0908800002"
"34654",9088000,3,3,"0908800003"
"34655",9090000,1,1,"0909000001"
"34656",9090000,2,2,"0909000002"
"34657",9090000,3,3,""
"34658",9090000,4,4,"0909000004"
"34659",9090003,1,1,"0909000301"
"34660",9090003,2,2,"0909000003"
"34661",9091000,1,1,"0909100001"
"34662",9091000,2,2,"0909100002"
"34663",9091000,3,3,"0909100003"
"34664",9091000,4,4,"0909100004"
"34665",9091000,5,5,"0909100005"
"34666",9092000,1,1,"0909200001"
"34667",9092000,2,2,"0909200002"
"34668",9092000,3,3,"0909200003"
"34669",9093000,1,1,"0909300001"
"34670",9093000,2,2,"0909300002"
"34671",9093000,3,3,"0909300003"
"34672",9093000,4,4,"0909300004"
"34673",9094000,1,1,"0909400001"
"34674",9094000,2,2,"0909400002"
"34675",9094000,3,3,"0909400003"
"34676",9094000,4,4,"0909400004"
"34677",9094000,5,5,"0909400005"
"34678",9094000,6,6,"0909400006"
"34679",9094000,7,7,"0909400007"
"34680",9095000,1,1,"0909500001"
"34681",9095000,2,2,"0909500002"
"34682",9095000,3,3,"0909500003"
"34683",9095000,4,4,"0909500004"
"34684",9095000,5,5,"0909500005"
"34685",9096000,1,1,"0909600001"
"34686",9096000,2,2,"0909600002"
"34687",9096100,1,1,"0909610001"
"34688",9096100,2,2,"0909610002"
"34689",9096100,3,3,"0909610003"
"34690",9096100,4,4,"0909610004"
"34691",9096100,5,5,"0909610005"
"34692",9097000,1,1,"0909700001"
"34693",9097000,2,2,"0909700002"
"34694",9097000,3,3,"0909700003"
"34695",9097000,4,4,"0909700004"
"34696",9097000,5,5,"0909700005"
"34697",9097000,6,6,"0909700006"
"34698",9098000,1,1,"0909800001"
"34699",9098000,2,2,"0909800002"
"34700",9100000,1,1,"0910000001"
"34701",9100000,2,2,"0910000002"
"34702",9100000,3,3,"0910000003"
"34703",9100000,4,4,"0910000004"
"34704",9100000,5,5,"0910000005"
"34705",9100000,6,6,"0910000006"
"34706",9100000,7,7,"0910000007"
"34707",9100000,8,8,"0910000008"
"34708",9100000,9,9,"0910000009"
"34709",9100000,10,10,"0910000010"
"34710",9103000,1,1,"0910300001"
"34711",9103000,2,2,"0910300002"
"34712",9103000,3,3,"0910300003"
"34713",9103000,4,4,""
"34714",9103000,5,5,"0910300005"
"34715",9103000,6,6,"0910300006"
"34716",9103000,7,7,"0910300007"
"34717",9103000,8,8,"0910300008"
"34718",9103004,1,1,"0910300401"
"34719",9103004,2,2,"0910300004"
"34720",9103004,3,3,"0910300403"
"34721",9104000,1,1,"0910400001"
"34722",9104000,2,2,"0910400002"
"34723",9104000,3,3,"0910400003"
"34724",9104000,4,4,"0910400004"
"34725",9104000,5,5,"0910400005"
"34726",9105000,1,1,"0910500001"
"34727",9105000,2,2,"0910500002"
"34728",9105000,3,3,"0910500003"
"34729",9105000,4,4,""
"34730",9105000,5,5,"0910500005"
"34731",9105004,1,1,"0910500401"
"34732",9105004,2,2,"0910500004"
"34733",9105004,3,3,"0910500403"
"34734",9106000,1,1,"0910600001"
"34735",9106000,2,2,"0910600002"
"34736",9106000,3,3,"0910610001"
"34737",9106000,4,4,"0910610002"
"34738",9106000,5,5,"0912300003"
"34739",9106000,6,6,"0910610003"
"34740",9106000,7,7,"0910610004"
"34741",9106100,1,1,""
"34742",9106100,2,2,""
"34743",9106100,3,3,""
"34744",9106100,4,4,""
"34745",9107000,1,1,"0910700001"
"34746",9107000,2,2,"0910700002"
"34747",9107000,3,3,"0910700003"
"34748",9107000,4,4,"0910700004"
"34749",9107000,5,5,"0910700005"
"34750",9107000,6,6,"0910700006"
"34751",9108000,1,1,"0910800001"
"34752",9108000,2,2,"0910800002"
"34753",9108000,3,3,"0910800003"
"34754",9108000,4,4,"0910800004"
"34755",9109000,1,1,"0910900001"
"34756",9110000,1,1,"0911000001"
"34757",9110000,2,2,"0911000002"
"34758",9110000,3,3,"0911000003"
"34759",9110000,4,4,"0911000004"
"34760",9110000,5,5,"0911000005"
"34761",9110000,6,6,"0911000006"
"34762",9110000,7,7,"0911000007"
"34763",9111000,1,1,"0911100001"
"34764",9111000,2,2,"0911100002"
"34765",9111000,3,3,"0911100003"
"34766",9112000,1,1,"0911200001"
"34767",9112000,2,2,"0911200002"
"34768",9112000,3,3,"0911200003"
"34769",9112000,4,4,"0911200004"
"34770",9113000,1,1,"0911300001"
"34771",9113000,2,2,"0911300002"
"34772",9113000,3,3,""
"34773",9113000,4,4,""
"34774",9113000,5,5,"0911300005"
"34775",9113000,6,6,"0911300006"
"34776",9113000,7,7,"0911300007"
"34777",9113000,8,8,"0911300008"
"34778",9113003,1,1,"0911300301"
"34779",9113003,2,2,"0911300003"
"34780",9113003,3,3,"0911300303"
"34781",9113004,1,1,"0911300401"
"34782",9113004,2,2,"0911300004"
"34783",9113004,3,3,"0911300403"
"34784",9113004,4,4,"0911300404"
"34785",9114000,1,1,"0911400001"
"34786",9114000,2,2,"0911400002"
"34787",9115000,1,1,"0911500001"
"34788",9115000,2,2,"0911500002"
"34789",9115000,3,3,"0911500003"
"34790",9115000,4,4,"0911500004"
"34791",9116000,1,1,"0911600001"
"34792",9116000,2,2,"0911600002"
"34793",9116000,3,3,"0911600003"
"34794",9118000,1,1,"0911800001"
"34795",9118000,2,2,""
"34796",9118000,3,3,"0911800003"
"34797",9118000,4,4,""
"34798",9118000,5,5,"0911800005"
"34799",9118000,6,6,""
"34800",9118002,1,1,"0911800201"
"34801",9118002,2,2,"0911800002"
"34802",9118002,3,3,"0911800004"
"34803",9118002,4,4,"0911800204"
"34804",9118006,1,1,"0911800601"
"34805",9118006,2,2,"0911800006"
"34806",9118006,3,3,"0911800603"
"34807",9118006,4,4,"0911800604"
"34808",9118006,5,5,"0911800605"
"34809",9119000,1,1,"0911900001"
"34810",9119000,2,2,"0911900002"
"34811",9119000,3,3,"0911900003"
"34812",9120000,1,1,"0912000001"
"34813",9121000,1,1,"0912100001"
"34814",9121000,2,2,"0912100002"
"34815",9121000,3,3,"0912100003"
"34816",9121000,4,4,"0912100004"
"34817",9121000,5,5,"0912100005"
"34818",9121000,6,6,"0912100006"
"34819",9121000,7,7,"0912100007"
"34820",9122000,1,1,"0912200001"
"34821",9122000,2,2,"0912200002"
"34822",9122000,3,3,"0912200003"
"34823",9122000,4,4,"0912200004"
"34824",9122000,5,5,"0912200005"
"34825",9122000,6,6,"0912200006"
"34826",9123000,1,1,"0912300001"
"34827",9123000,2,2,"0912300002"
"34828",9123000,3,3,""
"34829",9124000,1,1,"0912400001"
"34830",9124000,2,2,"0912400002"
"34831",9124000,3,3,"0912400003"
"34832",9124000,4,4,"0912400004"
"34833",9124000,5,5,"0912400005"
"34834",9124000,6,6,"0912400006"
"34835",9124000,7,7,"0912400007"
"34836",9124000,8,8,"0912400008"
"34837",9124000,9,9,"0912400009"
"34838",9125000,1,1,"0912500001"
"34839",9125000,2,2,"0912500002"
"34840",9126000,1,1,"0912600001"
"34841",9126000,2,2,"0912600002"
"34842",9126000,3,3,"0912600003"
"34843",9126000,4,4,"0912600004"
"34844",9126000,5,5,"0912600005"
"34845",9127000,1,1,"0912700001"
"34846",9129000,1,1,"0912900001"
"34847",9129000,2,2,"0912900002"
"34848",9129000,3,3,"0912900003"
"34849",9129000,4,4,"0912900004"
"34850",9129000,5,5,"0912900005"
"34851",9129000,6,6,"0912900006"
"34852",9129000,7,7,"0912900007"
"34853",9129000,8,8,"0912900008"
"34854",9129000,9,9,"0912900009"
"34855",9129000,10,10,"0912900010"
"34856",9129000,11,11,"0912900011"
"34857",9129000,12,12,"0912900012"
"34858",9130000,1,1,"0913000001"
"34859",9130000,2,2,"0913000002"
"34860",9130000,3,3,"0913000003"
"34861",9130000,4,4,"0913000004"
"34862",9130000,5,5,"0913000005"
"34863",9131000,1,1,"0913100001"
"34864",9131000,2,2,"0913100002"
"34865",9131000,3,3,"0913100003"
"34866",9131000,4,4,"0913100004"
"34867",9131000,5,5,"0913100005"
"34868",9132000,1,1,"0913200001"
"34869",9132000,2,2,"0913200002"
"34870",9132000,3,3,"0913200003"
"34871",9132000,4,4,"0913200004"
"34872",9132000,5,5,"0913200005"
"34873",9134000,1,1,"0913400001"
"34874",9134000,2,2,"0913400002"
"34875",9134000,3,3,"0913400003"
"34876",9134000,4,4,"0913400004"
"34877",9135000,1,1,"0913500001"
"34878",9135000,2,2,"0913500002"
"34879",9135000,3,3,"0913500003"
"34880",9135000,4,4,"0913500004"
"34881",9135000,5,5,"0913500005"
"34882",9136000,1,1,"0913600001"
"34883",9137000,1,1,"0913700001"
"34884",9137000,2,2,"0913700002"
"34885",9137000,3,3,"0913700003"
"34886",9137000,4,4,"0913700004"
"34887",9138000,1,1,"0913800001"
"34888",9139000,1,1,"0913900001"
"34889",9139000,2,2,"0913900002"
"34890",9140000,1,1,"0914000001"
"34891",9140000,2,2,"0914000002"
"34892",9140000,3,3,"0914000003"
"34893",9140000,4,4,"0914000004"
"34894",9140000,5,5,"0914000005"
"34895",9140000,6,6,"0914000006"
"34896",9141000,1,1,"0914100001"
"34897",9141000,2,2,"0914100002"
"34898",9141000,3,3,"0914100003"
"34899",9141000,4,4,"0914100004"
"34900",9142000,1,1,"0914200001"
"34901",9142000,2,2,"0914200002"
"34902",9143000,1,1,"0914300001"
"34903",9143000,2,2,"0914300002"
"34904",9143000,3,3,"0914300003"
"34905",9145000,1,1,"0914500001"
"34906",9145000,2,2,"0914500002"
"34907",9145000,3,3,""
"34908",9145000,4,4,"0914500004"
"34909",9145000,5,5,"0914500005"
"34910",9145000,6,6,"0914500006"
"34911",9145003,1,1,"0914500003"
"34912",9145003,2,2,"0914500302"
"34913",9145003,3,3,"0914500303"
"34914",9146000,1,1,"0914600001"
"34915",9146000,2,2,"0914600002"
"34916",9146000,3,3,"0914600003"
"34917",9146000,4,4,"0914600004"
"34918",9146000,5,5,"0914600005"
"34919",9146000,6,6,"0914600006"
"34920",9147000,1,1,"0914700001"
"34921",9147000,2,2,"0914700002"
"34922",9147000,3,3,"0914700003"
"34923",9147000,4,4,"0914700004"
"34924",9148000,1,1,"0914800001"
"34925",9148000,2,2,"0914800002"
"34926",9148000,3,3,"0914800003"
"34927",9148000,4,4,"0914800004"
"34928",9148000,5,5,"0914800005"
"34929",9150000,1,1,"0915000001"
"34930",9150000,2,2,"0915000002"
"34931",9150000,3,3,"0915000003"
"34932",9151000,1,1,"0915100001"
"34933",9151000,2,2,"0915100002"
"34934",9153000,1,1,"0915300001"
"34935",9153000,2,2,"0915300002"
"34936",9153000,3,3,""
"34937",9153000,4,4,"0915300004"
"34938",9153000,5,5,"0915300005"
"34939",9153000,6,6,""
"34940",9153000,7,7,"0915300007"
"34941",9153000,8,8,"0915300008"
"34942",9153003,1,1,"0915300003"
"34943",9153003,2,2,"0915300006"
"34944",9153003,3,3,"0915300303"
"34945",9154000,1,1,"0915400001"
"34946",9154000,2,2,"0915400002"
"34947",9154000,3,3,"0915400003"
"34948",9154000,4,4,"0915400004"
"34949",9155000,1,1,"0915500001"
"34950",9155000,2,2,"0915500002"
"34951",9155000,3,3,"0915500003"
"34952",9155000,4,4,"0915500004"
"34953",9156000,1,1,"0915600001"
"34954",9156000,2,2,"0915600002"
"34955",9156000,3,3,"0915600003"
"34956",9156000,4,4,"0915600004"
"34957",9156000,5,5,"0915600005"
"34958",9156000,6,6,"0915600006"
"34959",9156000,7,7,"0915600007"
"34960",9157000,1,1,"0915700001"
"34961",9158000,1,1,"0915800001"
"34962",9158000,2,2,"0915800002"
"34963",9158000,3,3,"0915800003"
"34964",9158000,4,4,"0915800004"
"34965",9158000,5,5,"0915800005"
"34966",9158000,6,6,"0915800006"
"34967",9159000,1,1,"0915900001"
"34968",9159000,2,2,"0915900002"
"34969",9159000,3,3,"0915900003"
"34970",9159000,4,4,"0915900004"
"34971",9159000,5,5,"0915900005"
