Instituto Nacional de Estadística y Geografía,,,,,,
INEGI. Censos Económicos 2009. Resultados definitivos,,,,,,
Fecha de consulta: 26/08/2021 04:44:53 a. m.,,,,,,
,,,,,,
Entidad,Municipio,Actividad Económica,H001A Personal ocupado total,"H001B Personal ocupado total, hombres","H001C Personal ocupado total, mujeres",
09 Distrito federal,003 Coyoacán,332    Fabricación de productos metálicos ,672,559,113,
09 Distrito federal,003 Coyoacán,333    Fabricación de maquinaria y equipo ,25,16,9,
09 Distrito federal,003 Coyoacán,334    Fabricación de equipo de computación comunicación medición y de otros equipos componentes y accesorios electrónicos ,95,74,21,
09 Distrito federal,003 Coyoacán,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,36,27,9,
09 Distrito federal,003 Coyoacán,336    Fabricación de equipo de transporte ,963,519,444,
09 Distrito federal,003 Coyoacán,337    Fabricación de muebles colchones y persianas ,409,360,49,
09 Distrito federal,003 Coyoacán,339    Otras industrias manufactureras ,1260,403,857,
23 Quintana roo,003 Isla mujeres,311    Industria alimentaria ,49,24,25,
23 Quintana roo,003 Isla mujeres,312    Industria de las bebidas y del tabaco ,15,10,5,
23 Quintana roo,003 Isla mujeres,314    Fabricación de productos textiles excepto prendas de vestir ,7,7,0,
23 Quintana roo,003 Isla mujeres,315    Fabricación de prendas de vestir ,34,15,19,
23 Quintana roo,003 Isla mujeres,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,6,5,1,
23 Quintana roo,003 Isla mujeres,321    Industria de la madera ,8,7,1,
23 Quintana roo,003 Isla mujeres,322    Industria del papel ,1,1,0,
23 Quintana roo,003 Isla mujeres,323    Impresión e industrias conexas ,2,2,0,
23 Quintana roo,003 Isla mujeres,327    Fabricación de productos a base de minerales no metálicos ,6,5,1,
23 Quintana roo,003 Isla mujeres,332    Fabricación de productos metálicos ,20,18,2,
23 Quintana roo,003 Isla mujeres,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,4,3,1,
23 Quintana roo,003 Isla mujeres,337    Fabricación de muebles colchones y persianas ,7,7,0,
23 Quintana roo,003 Isla mujeres,339    Otras industrias manufactureras ,74,29,45,
03 Baja california sur,003 La paz,311    Industria alimentaria ,1144,556,588,
03 Baja california sur,003 La paz,312    Industria de las bebidas y del tabaco ,811,700,111,
03 Baja california sur,003 La paz,314    Fabricación de productos textiles excepto prendas de vestir ,25,12,13,
03 Baja california sur,003 La paz,315    Fabricación de prendas de vestir ,114,26,88,
03 Baja california sur,003 La paz,321    Industria de la madera ,133,119,14,
03 Baja california sur,003 La paz,322    Industria del papel ,21,7,14,
03 Baja california sur,003 La paz,323    Impresión e industrias conexas ,341,238,103,
03 Baja california sur,003 La paz,325    Industria química ,43,22,21,
03 Baja california sur,003 La paz,326    Industria del plástico y del hule ,178,134,44,
03 Baja california sur,003 La paz,327    Fabricación de productos a base de minerales no metálicos ,379,343,36,
03 Baja california sur,003 La paz,332    Fabricación de productos metálicos ,514,464,50,
03 Baja california sur,003 La paz,333    Fabricación de maquinaria y equipo ,50,40,10,
03 Baja california sur,003 La paz,336    Fabricación de equipo de transporte ,35,34,1,
03 Baja california sur,003 La paz,337    Fabricación de muebles colchones y persianas ,195,171,24,
03 Baja california sur,003 La paz,339    Otras industrias manufactureras ,157,110,47,
19 Nuevo león,003 Los aldamas,332    Fabricación de productos metálicos ,2,2,0,
11 Guanajuato,003 San miguel de allende,311    Industria alimentaria ,2187,1075,1112,
11 Guanajuato,003 San miguel de allende,312    Industria de las bebidas y del tabaco ,18,15,3,
11 Guanajuato,003 San miguel de allende,313    Fabricación de insumos textiles y acabado de textiles ,2,0,2,
11 Guanajuato,003 San miguel de allende,314    Fabricación de productos textiles excepto prendas de vestir ,47,24,23,
11 Guanajuato,003 San miguel de allende,315    Fabricación de prendas de vestir ,112,24,88,
11 Guanajuato,003 San miguel de allende,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,45,21,24,
11 Guanajuato,003 San miguel de allende,321    Industria de la madera ,144,126,18,
11 Guanajuato,003 San miguel de allende,322    Industria del papel ,69,15,54,
11 Guanajuato,003 San miguel de allende,323    Impresión e industrias conexas ,49,38,11,
11 Guanajuato,003 San miguel de allende,327    Fabricación de productos a base de minerales no metálicos ,189,144,45,
11 Guanajuato,003 San miguel de allende,331    Industrias metálicas básicas ,37,31,6,
11 Guanajuato,003 San miguel de allende,332    Fabricación de productos metálicos ,274,247,27,
11 Guanajuato,003 San miguel de allende,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,24,20,4,
11 Guanajuato,003 San miguel de allende,337    Fabricación de muebles colchones y persianas ,264,185,79,
11 Guanajuato,003 San miguel de allende,339    Otras industrias manufactureras ,416,254,162,
02 Baja california,003 Tecate,311    Industria alimentaria ,711,545,166,
02 Baja california,003 Tecate,312    Industria de las bebidas y del tabaco ,476,445,31,
02 Baja california,003 Tecate,314    Fabricación de productos textiles excepto prendas de vestir ,7,2,5,
02 Baja california,003 Tecate,315    Fabricación de prendas de vestir ,83,30,53,
02 Baja california,003 Tecate,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,738,486,252,
02 Baja california,003 Tecate,321    Industria de la madera ,71,68,3,
02 Baja california,003 Tecate,322    Industria del papel ,68,43,25,
02 Baja california,003 Tecate,323    Impresión e industrias conexas ,25,17,8,
02 Baja california,003 Tecate,325    Industria química ,386,153,233,
02 Baja california,003 Tecate,326    Industria del plástico y del hule ,1290,629,661,
02 Baja california,003 Tecate,327    Fabricación de productos a base de minerales no metálicos ,639,584,55,
02 Baja california,003 Tecate,332    Fabricación de productos metálicos ,2282,1419,863,
02 Baja california,003 Tecate,333    Fabricación de maquinaria y equipo ,33,26,7,
02 Baja california,003 Tecate,334    Fabricación de equipo de computación comunicación medición y de otros equipos componentes y accesorios electrónicos ,2610,1191,1419,
02 Baja california,003 Tecate,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,520,300,220,
02 Baja california,003 Tecate,336    Fabricación de equipo de transporte ,83,52,31,
02 Baja california,003 Tecate,337    Fabricación de muebles colchones y persianas ,492,381,111,
02 Baja california,003 Tecate,339    Otras industrias manufactureras ,850,326,524,
21 Puebla,004 Acatzingo,311    Industria alimentaria ,216,108,108,
21 Puebla,004 Acatzingo,312    Industria de las bebidas y del tabaco ,25,20,5,
21 Puebla,004 Acatzingo,313    Fabricación de insumos textiles y acabado de textiles ,2,1,1,
21 Puebla,004 Acatzingo,314    Fabricación de productos textiles excepto prendas de vestir ,1,0,1,
21 Puebla,004 Acatzingo,315    Fabricación de prendas de vestir ,35,20,15,
21 Puebla,004 Acatzingo,321    Industria de la madera ,19,17,2,
21 Puebla,004 Acatzingo,323    Impresión e industrias conexas ,6,3,3,
21 Puebla,004 Acatzingo,326    Industria del plástico y del hule ,5,3,2,
21 Puebla,004 Acatzingo,327    Fabricación de productos a base de minerales no metálicos ,19,18,1,
21 Puebla,004 Acatzingo,332    Fabricación de productos metálicos ,88,86,2,
21 Puebla,004 Acatzingo,333    Fabricación de maquinaria y equipo ,2,2,0,
21 Puebla,004 Acatzingo,336    Fabricación de equipo de transporte ,117,103,14,
21 Puebla,004 Acatzingo,337    Fabricación de muebles colchones y persianas ,19,18,1,
21 Puebla,004 Acatzingo,339    Otras industrias manufactureras ,17,13,4,
30 Veracruz de ignacio de la llave,004 Actopan,311    Industria alimentaria ,56,33,23,
30 Veracruz de ignacio de la llave,004 Actopan,312    Industria de las bebidas y del tabaco ,7,6,1,
30 Veracruz de ignacio de la llave,004 Actopan,315    Fabricación de prendas de vestir ,3,0,3,
30 Veracruz de ignacio de la llave,004 Actopan,321    Industria de la madera ,1,1,0,
30 Veracruz de ignacio de la llave,004 Actopan,332    Fabricación de productos metálicos ,12,11,1,
13 Hidalgo,004 Agua blanca de iturbide,311    Industria alimentaria ,30,16,14,
13 Hidalgo,004 Agua blanca de iturbide,321    Industria de la madera ,26,21,5,
13 Hidalgo,004 Agua blanca de iturbide,327    Fabricación de productos a base de minerales no metálicos ,8,7,1,
13 Hidalgo,004 Agua blanca de iturbide,332    Fabricación de productos metálicos ,4,4,0,
13 Hidalgo,004 Agua blanca de iturbide,337    Fabricación de muebles colchones y persianas ,3,3,0,
12 Guerrero,004 Alcozauca de guerrero,311    Industria alimentaria ,21,10,11,
12 Guerrero,004 Alcozauca de guerrero,332    Fabricación de productos metálicos ,6,6,0,
12 Guerrero,004 Alcozauca de guerrero,337    Fabricación de muebles colchones y persianas ,6,5,1,
19 Nuevo león,004 Allende,311    Industria alimentaria ,286,208,78,
19 Nuevo león,004 Allende,312    Industria de las bebidas y del tabaco ,5,4,1,
19 Nuevo león,004 Allende,315    Fabricación de prendas de vestir ,8,2,6,
19 Nuevo león,004 Allende,321    Industria de la madera ,5,5,0,
19 Nuevo león,004 Allende,323    Impresión e industrias conexas ,57,32,25,
19 Nuevo león,004 Allende,325    Industria química ,7,5,2,
19 Nuevo león,004 Allende,327    Fabricación de productos a base de minerales no metálicos ,28,26,2,
19 Nuevo león,004 Allende,332    Fabricación de productos metálicos ,86,79,7,
19 Nuevo león,004 Allende,333    Fabricación de maquinaria y equipo ,15,12,3,
19 Nuevo león,004 Allende,336    Fabricación de equipo de transporte ,21,21,0,
19 Nuevo león,004 Allende,337    Fabricación de muebles colchones y persianas ,8,8,0,
19 Nuevo león,004 Allende,339    Otras industrias manufactureras ,4,2,2,
15 México,004 Almoloya de alquisiras,311    Industria alimentaria ,94,53,41,
15 México,004 Almoloya de alquisiras,312    Industria de las bebidas y del tabaco ,2,1,1,
15 México,004 Almoloya de alquisiras,327    Fabricación de productos a base de minerales no metálicos ,3,2,1,
15 México,004 Almoloya de alquisiras,332    Fabricación de productos metálicos ,4,4,0,
15 México,004 Almoloya de alquisiras,337    Fabricación de muebles colchones y persianas ,4,4,0,
07 Chiapas,004 Altamirano,311    Industria alimentaria ,52,22,30,
07 Chiapas,004 Altamirano,312    Industria de las bebidas y del tabaco ,3,1,2,
07 Chiapas,004 Altamirano,315    Fabricación de prendas de vestir ,8,1,7,
07 Chiapas,004 Altamirano,321    Industria de la madera ,46,38,8,
07 Chiapas,004 Altamirano,327    Fabricación de productos a base de minerales no metálicos ,6,6,0,
07 Chiapas,004 Altamirano,332    Fabricación de productos metálicos ,30,29,1,
07 Chiapas,004 Altamirano,337    Fabricación de muebles colchones y persianas ,9,9,0,
26 Sonora,004 Altar,311    Industria alimentaria ,34,6,28,
26 Sonora,004 Altar,312    Industria de las bebidas y del tabaco ,12,6,6,
26 Sonora,004 Altar,315    Fabricación de prendas de vestir ,1,0,1,
26 Sonora,004 Altar,332    Fabricación de productos metálicos ,6,5,1,
26 Sonora,004 Altar,337    Fabricación de muebles colchones y persianas ,3,3,0,
29 Tlaxcala,004 Altzayanca,311    Industria alimentaria ,59,37,22,
29 Tlaxcala,004 Altzayanca,312    Industria de las bebidas y del tabaco ,18,17,1,
29 Tlaxcala,004 Altzayanca,313    Fabricación de insumos textiles y acabado de textiles ,1,1,0,
29 Tlaxcala,004 Altzayanca,314    Fabricación de productos textiles excepto prendas de vestir ,8,2,6,
29 Tlaxcala,004 Altzayanca,315    Fabricación de prendas de vestir ,74,37,37,
29 Tlaxcala,004 Altzayanca,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,1,0,1,
29 Tlaxcala,004 Altzayanca,321    Industria de la madera ,3,3,0,
29 Tlaxcala,004 Altzayanca,327    Fabricación de productos a base de minerales no metálicos ,3,2,1,
29 Tlaxcala,004 Altzayanca,332    Fabricación de productos metálicos ,11,9,2,
29 Tlaxcala,004 Altzayanca,337    Fabricación de muebles colchones y persianas ,37,34,3,
29 Tlaxcala,004 Altzayanca,339    Otras industrias manufactureras ,2,0,2,
14 Jalisco,004 Amacueca,311    Industria alimentaria ,20,9,11,
14 Jalisco,004 Amacueca,327    Fabricación de productos a base de minerales no metálicos ,1,1,0,
14 Jalisco,004 Amacueca,332    Fabricación de productos metálicos ,8,8,0,
14 Jalisco,004 Amacueca,337    Fabricación de muebles colchones y persianas ,1,1,0,
16 Michoacán de ocampo,004 Angamacutiro,311    Industria alimentaria ,69,37,32,
16 Michoacán de ocampo,004 Angamacutiro,312    Industria de las bebidas y del tabaco ,4,3,1,
16 Michoacán de ocampo,004 Angamacutiro,315    Fabricación de prendas de vestir ,5,1,4,
16 Michoacán de ocampo,004 Angamacutiro,321    Industria de la madera ,6,6,0,
16 Michoacán de ocampo,004 Angamacutiro,327    Fabricación de productos a base de minerales no metálicos ,3,3,0,
16 Michoacán de ocampo,004 Angamacutiro,332    Fabricación de productos metálicos ,33,33,0,
16 Michoacán de ocampo,004 Angamacutiro,337    Fabricación de muebles colchones y persianas ,1,1,0,
28 Tamaulipas,004 Antiguo morelos,311    Industria alimentaria ,33,21,12,
28 Tamaulipas,004 Antiguo morelos,312    Industria de las bebidas y del tabaco ,2,2,0,
28 Tamaulipas,004 Antiguo morelos,315    Fabricación de prendas de vestir ,11,1,10,
28 Tamaulipas,004 Antiguo morelos,327    Fabricación de productos a base de minerales no metálicos ,18,18,0,
28 Tamaulipas,004 Antiguo morelos,332    Fabricación de productos metálicos ,10,10,0,
28 Tamaulipas,004 Antiguo morelos,337    Fabricación de muebles colchones y persianas ,1,1,0,
11 Guanajuato,004 Apaseo el alto,311    Industria alimentaria ,221,108,113,
11 Guanajuato,004 Apaseo el alto,312    Industria de las bebidas y del tabaco ,4,3,1,
11 Guanajuato,004 Apaseo el alto,314    Fabricación de productos textiles excepto prendas de vestir ,2,1,1,
11 Guanajuato,004 Apaseo el alto,315    Fabricación de prendas de vestir ,32,14,18,
11 Guanajuato,004 Apaseo el alto,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,4,1,3,
11 Guanajuato,004 Apaseo el alto,321    Industria de la madera ,87,75,12,
11 Guanajuato,004 Apaseo el alto,323    Impresión e industrias conexas ,8,6,2,
11 Guanajuato,004 Apaseo el alto,326    Industria del plástico y del hule ,10,5,5,
11 Guanajuato,004 Apaseo el alto,327    Fabricación de productos a base de minerales no metálicos ,44,37,7,
11 Guanajuato,004 Apaseo el alto,332    Fabricación de productos metálicos ,204,185,19,
11 Guanajuato,004 Apaseo el alto,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,5,5,0,
11 Guanajuato,004 Apaseo el alto,336    Fabricación de equipo de transporte ,3,3,0,
11 Guanajuato,004 Apaseo el alto,337    Fabricación de muebles colchones y persianas ,216,168,48,
11 Guanajuato,004 Apaseo el alto,339    Otras industrias manufactureras ,32,17,15,
08 Chihuahua,004 Aquiles serdán,311    Industria alimentaria ,1,0,1,
08 Chihuahua,004 Aquiles serdán,321    Industria de la madera ,4,3,1,
08 Chihuahua,004 Aquiles serdán,332    Fabricación de productos metálicos ,291,270,21,
24 San luis potosí,004 Armadillo de los infante,311    Industria alimentaria ,3,1,2,
24 San luis potosí,004 Armadillo de los infante,332    Fabricación de productos metálicos ,1,1,0,
05 Coahuila de zaragoza,004 Arteaga,311    Industria alimentaria ,53,33,20,
05 Coahuila de zaragoza,004 Arteaga,312    Industria de las bebidas y del tabaco ,12,9,3,
05 Coahuila de zaragoza,004 Arteaga,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,462,386,76,
05 Coahuila de zaragoza,004 Arteaga,321    Industria de la madera ,3,2,1,
05 Coahuila de zaragoza,004 Arteaga,322    Industria del papel ,2,1,1,
05 Coahuila de zaragoza,004 Arteaga,326    Industria del plástico y del hule ,97,83,14,
05 Coahuila de zaragoza,004 Arteaga,327    Fabricación de productos a base de minerales no metálicos ,73,69,4,
05 Coahuila de zaragoza,004 Arteaga,332    Fabricación de productos metálicos ,48,41,7,
05 Coahuila de zaragoza,004 Arteaga,336    Fabricación de equipo de transporte ,1600,1295,305,
